,PASSENGERS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,YEAR,MONTH,Unnamed: 12
23595,2319.0,6985.0,ET,Ethiopian Airlines,10162,ADD,"Addis Ababa, Ethiopia",11618,EWR,"Newark, NJ",2021,4,
23596,2319.0,7677.0,QR,Qatar Airways (Q.C.S.C),13303,MIA,"Miami, FL",11369,DOH,"Doha, Qatar",2021,6,
23597,2319.0,1700.0,AA,American Airlines Inc.,12990,LIR,"Liberia, Costa Rica",11298,DFW,"Dallas/Fort Worth, TX",2021,3,
23598,2319.0,789.0,YV,Mesa Airlines Inc.,14107,PHX,"Phoenix, AZ",13594,MZT,"Mazatlan, Mexico",2021,4,
23599,2319.0,2102.0,B6,JetBlue Airways,11950,GND,"Grenada, Grenada",12478,JFK,"New York, NY",2021,6,
23600,2320.0,3953.0,UA,United Air Lines Inc.,13930,ORD,"Chicago, IL",12972,LHR,"London, United Kingdom",2021,7,
23601,2321.0,4653.0,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11988,GRU,"Sao Paulo, Brazil",2021,1,
23602,2322.0,2009.0,B6,JetBlue Airways,15513,UVF,"St. Lucia, Saint Lucia",12478,JFK,"New York, NY",2021,4,
23603,2322.0,4886.0,DL,Delta Air Lines Inc.,10292,AMS,"Amsterdam, Netherlands",14747,SEA,"Seattle, WA",2021,1,
23604,2323.0,3176.0,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",12986,LIM,"Lima, Peru",2021,4,
23605,2326.0,4812.0,TK,Turk Hava Yollari A.O.,12395,IST,"Istanbul, Turkey",10721,BOS,"Boston, MA",2021,1,
23606,2327.0,1969.0,AA,American Airlines Inc.,11888,GEO,"Georgetown, Guyana",13303,MIA,"Miami, FL",2021,3,
23607,2327.0,762.0,B6,JetBlue Airways,12478,JFK,"New York, NY",10521,BDA,"Hamilton, Bermuda",2021,6,
23608,2328.0,2119.0,AS,Alaska Airlines Inc.,11032,CUN,"Cancun, Mexico",12892,LAX,"Los Angeles, CA",2021,2,
23609,2329.0,1682.0,SY,Sun Country Airlines d/b/a MN Airlines,13487,MSP,"Minneapolis, MN",11032,CUN,"Cancun, Mexico",2021,1,
23610,2330.0,1772.0,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13370,MLM,"Morelia, Mexico",13796,OAK,"Oakland, CA",2021,5,
23611,2330.0,1552.0,AV,Aerovias Nacl De Colombia,11052,CLO,"Cali, Colombia",13303,MIA,"Miami, FL",2021,7,
23612,2331.0,4901.0,UA,United Air Lines Inc.,12266,IAH,"Houston, TX",11988,GRU,"Sao Paulo, Brazil",2021,1,
23613,2331.0,836.0,MQ,Envoy Air,10210,AGU,"Aguascalientes, Mexico",11298,DFW,"Dallas/Fort Worth, TX",2021,3,
23614,2331.0,4118.0,AA,American Airlines Inc.,14717,SCL,"Santiago, Chile",13303,MIA,"Miami, FL",2021,6,
23615,2331.0,1248.0,AS,Alaska Airlines Inc.,14771,SFO,"San Francisco, CA",14832,SJD,"San Jose del Cabo, Mexico",2021,4,
23616,2333.0,1693.0,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),10638,BJX,"Leon/Guanajuato, Mexico",13796,OAK,"Oakland, CA",2021,6,
23617,2333.0,1640.0,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13796,OAK,"Oakland, CA",11874,GDL,"Guadalajara, Mexico",2021,2,
23618,2333.0,1366.0,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),12892,LAX,"Los Angeles, CA",10638,BJX,"Leon/Guanajuato, Mexico",2021,5,
23619,2334.0,3648.0,BF,French bee,11618,EWR,"Newark, NJ",13943,ORY,"Paris, France",2021,7,
23620,2336.0,3180.0,EI,Aer Lingus Plc,11435,DUB,"Dublin, Ireland",12478,JFK,"New York, NY",2021,1,
23621,2336.0,3643.0,KL,Klm Royal Dutch Airlines,10292,AMS,"Amsterdam, Netherlands",12478,JFK,"New York, NY",2021,5,
23622,2337.0,911.0,LA,Lan-Chile Airlines,13303,MIA,"Miami, FL",14293,PUJ,"Punta Cana, Dominican Republic",2021,7,
23623,2338.0,4653.0,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11988,GRU,"Sao Paulo, Brazil",2021,2,
23624,2338.0,1085.0,DL,Delta Air Lines Inc.,13514,MTY,"Monterrey, Mexico",10397,ATL,"Atlanta, GA",2021,7,
23625,2338.0,3824.0,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",13303,MIA,"Miami, FL",10386,ASU,"Asuncion, Paraguay",2021,5,
23626,2338.0,3635.0,DL,Delta Air Lines Inc.,12478,JFK,"New York, NY",10920,CDG,"Paris, France",2021,3,
23627,2338.0,2413.0,DL,Delta Air Lines Inc.,10721,BOS,"Boston, MA",12651,KEF,"Keflavik/Reykjavik, Iceland",2021,6,
23628,2339.0,4271.0,SK,Scandinavian Airlines Sys.,11118,CPH,"Copenhagen, Denmark",13930,ORD,"Chicago, IL",2021,7,
23629,2339.0,1006.0,NK,Spirit Air Lines,12266,IAH,"Houston, TX",14832,SJD,"San Jose del Cabo, Mexico",2021,7,
23630,2339.0,1487.0,DL,Delta Air Lines Inc.,11874,GDL,"Guadalajara, Mexico",14869,SLC,"Salt Lake City, UT",2021,1,
23631,2339.0,1087.0,AA,American Airlines Inc.,10486,BAQ,"Barranquilla, Colombia",13303,MIA,"Miami, FL",2021,2,
23632,2340.0,7412.0,QR,Qatar Airways (Q.C.S.C),14747,SEA,"Seattle, WA",11369,DOH,"Doha, Qatar",2021,4,
23633,2341.0,1782.0,UA,United Air Lines Inc.,14312,PVR,"Puerto Vallarta, Mexico",13930,ORD,"Chicago, IL",2021,4,
23634,2341.0,716.0,WN,Southwest Airlines Co.,13204,MCO,"Orlando, FL",13180,MBJ,"Montego Bay, Jamaica",2021,1,
23635,2343.0,617.0,B6,JetBlue Airways,11032,CUN,"Cancun, Mexico",13204,MCO,"Orlando, FL",2021,3,
23636,2343.0,5738.0,RJ,Alia-(The) Royal Jordanian,12478,JFK,"New York, NY",10287,AMM,"Amman, Jordan",2021,5,
23637,2343.0,1669.0,F9,Frontier Airlines Inc.,11032,CUN,"Cancun, Mexico",11292,DEN,"Denver, CO",2021,2,
23638,2343.0,1770.0,AA,American Airlines Inc.,12478,JFK,"New York, NY",10312,ANU,"St. Johns, Antigua and Barbuda",2021,4,
23639,2344.0,1506.0,UA,United Air Lines Inc.,12264,IAD,"Washington, DC",14293,PUJ,"Punta Cana, Dominican Republic",2021,4,
23640,2345.0,836.0,MQ,Envoy Air,11298,DFW,"Dallas/Fort Worth, TX",10210,AGU,"Aguascalientes, Mexico",2021,3,
23641,2346.0,1133.0,B6,JetBlue Airways,14492,RDU,"Raleigh/Durham, NC",11032,CUN,"Cancun, Mexico",2021,6,
23642,2347.0,2012.0,DL,Delta Air Lines Inc.,15513,UVF,"St. Lucia, Saint Lucia",10397,ATL,"Atlanta, GA",2021,4,
23643,2348.0,1389.0,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14739,SDQ,"Santo Domingo, Dominican Republic",2021,2,
23644,2348.0,4072.0,AA,American Airlines Inc.,13303,MIA,"Miami, FL",11988,GRU,"Sao Paulo, Brazil",2021,2,
23645,2348.0,722.0,AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",14832,SJD,"San Jose del Cabo, Mexico",2021,1,
23646,2349.0,1632.0,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11874,GDL,"Guadalajara, Mexico",14570,RNO,"Reno, NV",2021,6,
23647,2349.0,1697.0,UA,United Air Lines Inc.,11244,CZM,"Cozumel, Mexico",11292,DEN,"Denver, CO",2021,6,
23648,2350.0,2685.0,AS,Alaska Airlines Inc.,11032,CUN,"Cancun, Mexico",14747,SEA,"Seattle, WA",2021,1,
23649,2350.0,1189.0,WN,Southwest Airlines Co.,14832,SJD,"San Jose del Cabo, Mexico",11292,DEN,"Denver, CO",2021,2,
23650,2352.0,1523.0,F9,Frontier Airlines Inc.,14293,PUJ,"Punta Cana, Dominican Republic",14100,PHL,"Philadelphia, PA",2021,7,
23651,2352.0,4161.0,LH,Lufthansa German Airlines,11760,FRA,"Frankfurt, Germany",11433,DTW,"Detroit, MI",2021,7,
23652,2353.0,1494.0,AM,Aeromexico,11874,GDL,"Guadalajara, Mexico",11638,FAT,"Fresno, CA",2021,3,
23653,2355.0,5012.0,KL,Klm Royal Dutch Airlines,10292,AMS,"Amsterdam, Netherlands",12266,IAH,"Houston, TX",2021,1,
23654,2355.0,4188.0,UA,United Air Lines Inc.,14771,SFO,"San Francisco, CA",14228,PPT,"Papeete, French Polynesia",2021,6,
23655,2356.0,2098.0,DL,Delta Air Lines Inc.,10711,BOG,"Bogota, Colombia",10397,ATL,"Atlanta, GA",2021,2,
23656,2356.0,1354.0,UA,United Air Lines Inc.,12264,IAD,"Washington, DC",11032,CUN,"Cancun, Mexico",2021,1,
23657,2356.0,1730.0,AM,Aeromexico,13930,ORD,"Chicago, IL",11874,GDL,"Guadalajara, Mexico",2021,5,
23658,2356.0,4120.0,KL,Klm Royal Dutch Airlines,13930,ORD,"Chicago, IL",10292,AMS,"Amsterdam, Netherlands",2021,5,
23659,2356.0,6906.0,OZ,Asiana Airlines Inc.,12277,ICN,"Seoul, South Korea",12478,JFK,"New York, NY",2021,7,
23660,2356.0,1721.0,AA,American Airlines Inc.,13930,ORD,"Chicago, IL",13180,MBJ,"Montego Bay, Jamaica",2021,3,
23661,2356.0,5699.0,UA,United Air Lines Inc.,11760,FRA,"Frankfurt, Germany",14771,SFO,"San Francisco, CA",2021,4,
23662,2356.0,1574.0,BW,Caribbean Airlines Limited,12693,KIN,"Kingston, Jamaica",12478,JFK,"New York, NY",2021,5,
23663,2357.0,5659.0,KE,Korean Air Lines Co. Ltd.,12277,ICN,"Seoul, South Korea",14771,SFO,"San Francisco, CA",2021,7,
23664,2358.0,184.0,YX,Republic Airline,13605,NAS,"Nassau, The Bahamas",13303,MIA,"Miami, FL",2021,3,
23665,2359.0,1218.0,AS,Alaska Airlines Inc.,12892,LAX,"Los Angeles, CA",14312,PVR,"Puerto Vallarta, Mexico",2021,2,
23666,2359.0,2627.0,AS,Alaska Airlines Inc.,12990,LIR,"Liberia, Costa Rica",12892,LAX,"Los Angeles, CA",2021,3,
23667,2359.0,1075.0,AA,American Airlines Inc.,11244,CZM,"Cozumel, Mexico",11057,CLT,"Charlotte, NC",2021,3,
23668,2359.0,911.0,LA,Lan-Chile Airlines,14293,PUJ,"Punta Cana, Dominican Republic",13303,MIA,"Miami, FL",2021,7,
23669,2360.0,931.0,WN,Southwest Airlines Co.,14683,SAT,"San Antonio, TX",11032,CUN,"Cancun, Mexico",2021,6,
23670,2361.0,3674.0,EI,Aer Lingus Plc,13930,ORD,"Chicago, IL",11435,DUB,"Dublin, Ireland",2021,6,
23671,2362.0,1389.0,DL,Delta Air Lines Inc.,14739,SDQ,"Santo Domingo, Dominican Republic",10397,ATL,"Atlanta, GA",2021,2,
23672,2363.0,3869.0,LH,Lufthansa German Airlines,11760,FRA,"Frankfurt, Germany",11618,EWR,"Newark, NJ",2021,6,
23673,2363.0,1700.0,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13232,MDW,"Chicago, IL",13370,MLM,"Morelia, Mexico",2021,2,
23674,2364.0,2640.0,TA,Taca International Airlines,14771,SFO,"San Francisco, CA",14677,SAL,"San Salvador, El Salvador",2021,4,
23675,2365.0,1698.0,NK,Spirit Air Lines,13204,MCO,"Orlando, FL",10711,BOG,"Bogota, Colombia",2021,6,
23676,2366.0,1106.0,NK,Spirit Air Lines,14681,SAP,"San Pedro Sula, Honduras",12266,IAH,"Houston, TX",2021,7,
23677,2366.0,8101.0,EK,Emirates,11455,DXB,"Dubai, United Arab Emirates",14771,SFO,"San Francisco, CA",2021,6,
23678,2368.0,1557.0,DL,Delta Air Lines Inc.,14312,PVR,"Puerto Vallarta, Mexico",10397,ATL,"Atlanta, GA",2021,3,
23679,2368.0,1282.0,NK,Spirit Air Lines,14838,SJO,"San Jose, Costa Rica",13204,MCO,"Orlando, FL",2021,5,
23680,2369.0,789.0,YV,Mesa Airlines Inc.,13594,MZT,"Mazatlan, Mexico",14107,PHX,"Phoenix, AZ",2021,5,
23681,2371.0,604.0,OO,SkyWest Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",11187,CUU,"Chihuahua, Mexico",2021,3,
23682,2372.0,1037.0,YV,Mesa Airlines Inc.,11874,GDL,"Guadalajara, Mexico",14107,PHX,"Phoenix, AZ",2021,1,
23683,2372.0,5995.0,KE,Korean Air Lines Co. Ltd.,12277,ICN,"Seoul, South Korea",12892,LAX,"Los Angeles, CA",2021,4,
23684,2373.0,3649.0,UA,United Air Lines Inc.,10920,CDG,"Paris, France",11618,EWR,"Newark, NJ",2021,6,
23685,2373.0,3452.0,VS,Virgin Atlantic Airways,12972,LHR,"London, United Kingdom",12478,JFK,"New York, NY",2021,1,
23686,2374.0,5368.0,BA,British Airways Plc,12972,LHR,"London, United Kingdom",14771,SFO,"San Francisco, CA",2021,6,
23687,2375.0,2090.0,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",12478,JFK,"New York, NY",13252,MEX,"Mexico City, Mexico",2021,6,
23688,2375.0,4694.0,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14717,SCL,"Santiago, Chile",2021,1,
23689,2375.0,4614.0,DL,Delta Air Lines Inc.,11760,FRA,"Frankfurt, Germany",10397,ATL,"Atlanta, GA",2021,4,
23690,2376.0,1087.0,AV,Aerovias Nacl De Colombia,13303,MIA,"Miami, FL",10486,BAQ,"Barranquilla, Colombia",2021,7,
23691,2377.0,1143.0,B6,JetBlue Airways,10411,AUA,"Aruba, Aruba",11697,FLL,"Fort Lauderdale, FL",2021,6,
23692,2377.0,4645.0,UA,United Air Lines Inc.,12266,IAH,"Houston, TX",14717,SCL,"Santiago, Chile",2021,1,
23693,2377.0,1685.0,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13930,ORD,"Chicago, IL",13252,MEX,"Mexico City, Mexico",2021,4,
23694,2377.0,1037.0,AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",11874,GDL,"Guadalajara, Mexico",2021,4,
23695,2379.0,184.0,YX,Republic Airline,13303,MIA,"Miami, FL",13605,NAS,"Nassau, The Bahamas",2021,3,
23696,2379.0,720.0,NK,Spirit Air Lines,11697,FLL,"Fort Lauderdale, FL",14012,PAP,"Port-au-Prince, Haiti",2021,4,
23697,2380.0,1451.0,B6,JetBlue Airways,12478,JFK,"New York, NY",14207,POP,"Puerto Plata, Dominican Republic",2021,1,
23698,2381.0,1878.0,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13796,OAK,"Oakland, CA",13252,MEX,"Mexico City, Mexico",2021,5,
23699,2382.0,1815.0,DL,Delta Air Lines Inc.,14832,SJD,"San Jose del Cabo, Mexico",14747,SEA,"Seattle, WA",2021,5,
23700,2382.0,7506.0,AI,National Aviation Company of India Limited d/b/a Air India,11290,DEL,"Delhi, India",12264,IAD,"Washington, DC",2021,3,
23701,2382.0,1006.0,NK,Spirit Air Lines,14832,SJD,"San Jose del Cabo, Mexico",12266,IAH,"Houston, TX",2021,7,
23702,2382.0,3635.0,AF,Compagnie Natl Air France,10920,CDG,"Paris, France",12478,JFK,"New York, NY",2021,3,
23703,2383.0,731.0,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",13605,NAS,"Nassau, The Bahamas",2021,2,
23704,2383.0,1139.0,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",12889,LAS,"Las Vegas, NV",13514,MTY,"Monterrey, Mexico",2021,5,
23705,2384.0,2390.0,UA,United Air Lines Inc.,14832,SJD,"San Jose del Cabo, Mexico",11618,EWR,"Newark, NJ",2021,5,
23706,2384.0,4120.0,KL,Klm Royal Dutch Airlines,10292,AMS,"Amsterdam, Netherlands",13930,ORD,"Chicago, IL",2021,6,
23707,2384.0,1094.0,UA,United Air Lines Inc.,14637,RTB,"Roatan Island, Honduras",12266,IAH,"Houston, TX",2021,6,
23708,2385.0,1562.0,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13232,MDW,"Chicago, IL",16293,ZCL,"Zacatecas, Mexico",2021,7,
23709,2385.0,7573.0,LY,El Al Israel Airlines Ltd.,15258,TLV,"Tel Aviv, Israel",12892,LAX,"Los Angeles, CA",2021,5,
23710,2385.0,1612.0,AA,American Airlines Inc.,15084,SXM,"Philipsburg, Sint Maarten",11057,CLT,"Charlotte, NC",2021,3,
23711,2385.0,1506.0,UA,United Air Lines Inc.,14293,PUJ,"Punta Cana, Dominican Republic",12264,IAD,"Washington, DC",2021,1,
23712,2387.0,1434.0,NK,Spirit Air Lines,11032,CUN,"Cancun, Mexico",11042,CLE,"Cleveland, OH",2021,7,
23713,2387.0,6987.0,PR,Philippine Airlines Inc.,13408,MNL,"Manila, Philippines",14771,SFO,"San Francisco, CA",2021,7,
23714,2388.0,579.0,B6,JetBlue Airways,11697,FLL,"Fort Lauderdale, FL",14153,PLS,"Providenciales, Turks and Caicos Islands",2021,7,
23715,2388.0,5728.0,SU,Aeroflot Russian Airlines,15058,SVO,"Moscow, Russia",13303,MIA,"Miami, FL",2021,3,
23716,2389.0,1212.0,UA,United Air Lines Inc.,15192,TGU,"Tegucigalpa, Honduras",12266,IAH,"Houston, TX",2021,3,
23717,2391.0,3589.0,UX,Air Europa,12478,JFK,"New York, NY",13156,MAD,"Madrid, Spain",2021,7,
23718,2391.0,1693.0,B6,JetBlue Airways,11618,EWR,"Newark, NJ",15084,SXM,"Philipsburg, Sint Maarten",2021,6,
23719,2392.0,348.0,QK,Jazz Aviation LP,16271,YYZ,"Toronto, Canada",11618,EWR,"Newark, NJ",2021,4,
23720,2392.0,2194.0,UA,United Air Lines Inc.,12010,GUA,"Guatemala City, Guatemala",12892,LAX,"Los Angeles, CA",2021,4,
23721,2393.0,635.0,YV,Mesa Airlines Inc.,14879,SLP,"San Luis Potosi, Mexico",12266,IAH,"Houston, TX",2021,6,
23722,2393.0,4167.0,LP,Lan Peru Airlines,12986,LIM,"Lima, Peru",12892,LAX,"Los Angeles, CA",2021,1,
23723,2393.0,1212.0,UA,United Air Lines Inc.,12266,IAH,"Houston, TX",15192,TGU,"Tegucigalpa, Honduras",2021,4,
23724,2393.0,3452.0,BA,British Airways Plc,12972,LHR,"London, United Kingdom",12478,JFK,"New York, NY",2021,5,
23725,2396.0,7088.0,EY,Etihad Airways,12264,IAD,"Washington, DC",10415,AUH,"Abu Dhabi, United Arab Emirates",2021,7,
23726,2397.0,1553.0,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13252,MEX,"Mexico City, Mexico",12892,LAX,"Los Angeles, CA",2021,3,
23727,2398.0,2685.0,AS,Alaska Airlines Inc.,14747,SEA,"Seattle, WA",11032,CUN,"Cancun, Mexico",2021,2,
23728,2399.0,1507.0,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",13252,MEX,"Mexico City, Mexico",12889,LAS,"Las Vegas, NV",2021,4,
23729,2400.0,2190.0,B6,JetBlue Airways,12990,LIR,"Liberia, Costa Rica",12478,JFK,"New York, NY",2021,6,
23730,2401.0,6882.0,DL,Delta Air Lines Inc.,12169,HND,"Tokyo, Japan",10397,ATL,"Atlanta, GA",2021,7,
23731,2401.0,3340.0,TP,Tap-Portuguese Airlines,11618,EWR,"Newark, NJ",13900,OPO,"Porto, Portugal",2021,7,
23732,2401.0,1693.0,UA,United Air Lines Inc.,15084,SXM,"Philipsburg, Sint Maarten",11618,EWR,"Newark, NJ",2021,4,
23733,2401.0,2390.0,UA,United Air Lines Inc.,11618,EWR,"Newark, NJ",14832,SJD,"San Jose del Cabo, Mexico",2021,5,
23734,2402.0,2375.0,AA,American Airlines Inc.,13218,MDE,"Medellin, Colombia",12478,JFK,"New York, NY",2021,7,
23735,2404.0,2332.0,AM,Aeromexico,13252,MEX,"Mexico City, Mexico",14747,SEA,"Seattle, WA",2021,4,
23736,2404.0,1632.0,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),14570,RNO,"Reno, NV",11874,GDL,"Guadalajara, Mexico",2021,6,
23737,2405.0,1143.0,B6,JetBlue Airways,11697,FLL,"Fort Lauderdale, FL",10411,AUA,"Aruba, Aruba",2021,6,
23738,2405.0,1925.0,UA,United Air Lines Inc.,14681,SAP,"San Pedro Sula, Honduras",11618,EWR,"Newark, NJ",2021,5,
23739,2405.0,2090.0,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",13252,MEX,"Mexico City, Mexico",12478,JFK,"New York, NY",2021,4,
23740,2406.0,971.0,WN,Southwest Airlines Co.,14312,PVR,"Puerto Vallarta, Mexico",14107,PHX,"Phoenix, AZ",2021,4,
23741,2407.0,1388.0,VH,Fast Colombia SAS d/b/a Viva Colombia,13218,MDE,"Medellin, Colombia",13303,MIA,"Miami, FL",2021,3,
23742,2407.0,5296.0,UA,United Air Lines Inc.,10150,ACC,"Accra, Ghana",12264,IAD,"Washington, DC",2021,6,
23743,2408.0,911.0,AA,American Airlines Inc.,14832,SJD,"San Jose del Cabo, Mexico",12892,LAX,"Los Angeles, CA",2021,2,
23744,2410.0,1431.0,AA,American Airlines Inc.,14677,SAL,"San Salvador, El Salvador",11298,DFW,"Dallas/Fort Worth, TX",2021,2,
23745,2410.0,7318.0,AI,National Aviation Company of India Limited d/b/a Air India,12478,JFK,"New York, NY",11290,DEL,"Delhi, India",2021,7,
23746,2410.0,4406.0,AR,Aerolineas Argentinas,13303,MIA,"Miami, FL",11625,EZE,"Ezeiza, Argentina",2021,2,
23747,2411.0,1507.0,AM,Aeromexico,13252,MEX,"Mexico City, Mexico",12889,LAS,"Las Vegas, NV",2021,4,
23748,2411.0,5995.0,OZ,Asiana Airlines Inc.,12892,LAX,"Los Angeles, CA",12277,ICN,"Seoul, South Korea",2021,4,
23749,2412.0,2090.0,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",12478,JFK,"New York, NY",13252,MEX,"Mexico City, Mexico",2021,5,
23750,2412.0,1969.0,AA,American Airlines Inc.,13303,MIA,"Miami, FL",11888,GEO,"Georgetown, Guyana",2021,3,
23751,2412.0,1748.0,AA,American Airlines Inc.,14838,SJO,"San Jose, Costa Rica",11057,CLT,"Charlotte, NC",2021,2,
23752,2412.0,4052.0,UA,United Air Lines Inc.,11618,EWR,"Newark, NJ",13518,MUC,"Munich, Germany",2021,7,
23753,2412.0,1681.0,DL,Delta Air Lines Inc.,15084,SXM,"Philipsburg, Sint Maarten",12478,JFK,"New York, NY",2021,4,
23754,2412.0,214.0,9E,Endeavor Air Inc.,16271,YYZ,"Toronto, Canada",11433,DTW,"Detroit, MI",2021,4,
23755,2413.0,4750.0,AA,American Airlines Inc.,12972,LHR,"London, United Kingdom",11298,DFW,"Dallas/Fort Worth, TX",2021,6,
23756,2413.0,3869.0,LH,Lufthansa German Airlines,11618,EWR,"Newark, NJ",11760,FRA,"Frankfurt, Germany",2021,4,
23757,2413.0,1612.0,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",15084,SXM,"Philipsburg, Sint Maarten",2021,3,
23758,2414.0,1730.0,AM,Aeromexico,13930,ORD,"Chicago, IL",11874,GDL,"Guadalajara, Mexico",2021,4,
23759,2414.0,4757.0,UA,United Air Lines Inc.,11618,EWR,"Newark, NJ",11988,GRU,"Sao Paulo, Brazil",2021,3,
23760,2414.0,1523.0,F9,Frontier Airlines Inc.,14100,PHL,"Philadelphia, PA",14293,PUJ,"Punta Cana, Dominican Republic",2021,7,
23761,2415.0,1574.0,BW,Caribbean Airlines Limited,12693,KIN,"Kingston, Jamaica",12478,JFK,"New York, NY",2021,6,
23762,2415.0,1951.0,DL,Delta Air Lines Inc.,12478,JFK,"New York, NY",10411,AUA,"Aruba, Aruba",2021,3,
23763,2415.0,1009.0,NK,Spirit Air Lines,13204,MCO,"Orlando, FL",14739,SDQ,"Santo Domingo, Dominican Republic",2021,5,
23764,2416.0,2286.0,UA,United Air Lines Inc.,12892,LAX,"Los Angeles, CA",14681,SAP,"San Pedro Sula, Honduras",2021,7,
23765,2416.0,1218.0,DL,Delta Air Lines Inc.,12892,LAX,"Los Angeles, CA",14312,PVR,"Puerto Vallarta, Mexico",2021,3,
23766,2417.0,7506.0,AI,National Aviation Company of India Limited d/b/a Air India,12264,IAD,"Washington, DC",11290,DEL,"Delhi, India",2021,2,
23767,2417.0,2200.0,UA,United Air Lines Inc.,14286,PTY,"Panama City, Panama",11618,EWR,"Newark, NJ",2021,4,
23768,2417.0,726.0,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13605,NAS,"Nassau, The Bahamas",2021,1,
23769,2418.0,746.0,5D,Aerolitoral,10423,AUS,"Austin, TX",13252,MEX,"Mexico City, Mexico",2021,7,
23770,2418.0,7412.0,QR,Qatar Airways (Q.C.S.C),14747,SEA,"Seattle, WA",11369,DOH,"Doha, Qatar",2021,3,
23771,2418.0,762.0,NK,Spirit Air Lines,11697,FLL,"Fort Lauderdale, FL",15013,STI,"Santiago, Dominican Republic",2021,4,
23772,2419.0,6882.0,DL,Delta Air Lines Inc.,12169,HND,"Tokyo, Japan",10397,ATL,"Atlanta, GA",2021,6,
23773,2420.0,1523.0,AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",16257,YYC,"Calgary, Canada",2021,4,
23774,2420.0,2194.0,DL,Delta Air Lines Inc.,12892,LAX,"Los Angeles, CA",12010,GUA,"Guatemala City, Guatemala",2021,2,
23775,2420.0,1544.0,B6,JetBlue Airways,13180,MBJ,"Montego Bay, Jamaica",11618,EWR,"Newark, NJ",2021,5,
23776,2421.0,6663.0,EK,Emirates,11455,DXB,"Dubai, United Arab Emirates",10721,BOS,"Boston, MA",2021,1,
23777,2421.0,184.0,F9,Frontier Airlines Inc.,13605,NAS,"Nassau, The Bahamas",13303,MIA,"Miami, FL",2021,7,
23778,2421.0,5487.0,NH,All Nippon Airways Co.,12169,HND,"Tokyo, Japan",12892,LAX,"Los Angeles, CA",2021,7,
23779,2421.0,4117.0,AY,Finnair Oy,12478,JFK,"New York, NY",12101,HEL,"Helsinki, Finland",2021,7,
23780,2423.0,4052.0,LH,Lufthansa German Airlines,13518,MUC,"Munich, Germany",11618,EWR,"Newark, NJ",2021,6,
23781,2423.0,6236.0,RJ,Alia-(The) Royal Jordanian,10287,AMM,"Amman, Jordan",13930,ORD,"Chicago, IL",2021,4,
23782,2424.0,7088.0,EY,Etihad Airways,12264,IAD,"Washington, DC",10415,AUH,"Abu Dhabi, United Arab Emirates",2021,6,
23783,2424.0,1276.0,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13303,MIA,"Miami, FL",13252,MEX,"Mexico City, Mexico",2021,1,
23784,2424.0,4034.0,AD,Azul Linhas Aereas Brazileiras S A,15567,VCP,"Sao Paulo, Brazil",11697,FLL,"Fort Lauderdale, FL",2021,6,
23785,2424.0,2608.0,LP,Lan Peru Airlines,13303,MIA,"Miami, FL",12986,LIM,"Lima, Peru",2021,2,
23786,2425.0,1139.0,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",12889,LAS,"Las Vegas, NV",13514,MTY,"Monterrey, Mexico",2021,6,
